hex_id,h3_resolution,source_h3_resolution,source_child_hex_count,wind_eligible,solar_eligible,wind_hard_stop,solar_hard_stop,wind_establishment_placement_score,solar_establishment_placement_score,wind_hard_stop_reasons,solar_hard_stop_reasons,wind_exclusion_reason,solar_exclusion_reason,grid_component,road_component,wind_settlement_component,solar_settlement_component,protected_component,culture_component,coastal_component,aviation_component,military_component,grid_distance_m,road_distance_m,settlement_distance_m,protected_distance_m,culture_distance_m,coastal_hard_distance_m,coastal_zone_distance_m,aviation_bird_distance_m,military_distance_m
891f2a6cd03ffff,9,10,5,False,False,True,True,41.01,46.39,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,0.5683,1.0,0.0609,0.4633,0.0,0.0,0.0,1.0,1.0,3158.5,508.4,354.8,60.6,92.7,66.9,60.6,4348.7,3869.5
891f2a6cd07ffff,9,10,7,False,False,True,True,44.4,46.16,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,0.6056,1.0,0.0,0.1971,0.0,0.4303,0.0,1.0,1.0,2972.2,513.1,208.4,0.0,387.3,0.0,0.0,4644.8,4176.9
891f2a6cd13ffff,9,10,7,False,False,True,True,40.52,42.68,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,0.5899,1.0,0.0,0.2213,0.0,0.0,0.0,1.0,1.0,3050.6,252.0,221.7,0.0,0.0,0.0,0.0,4083.5,3616.9
891f2a6cd17ffff,9,10,7,False,False,True,True,43.35,41.61,buildings_low;natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,buildings_low;natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,buildings_low;natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,buildings_low;natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,0.6323,1.0,0.0,0.0,0.0,0.2056,0.0,1.0,1.0,2838.7,248.3,84.2,40.0,185.0,38.8,0.0,4381.0,3927.7
891f2a6cd1bffff,9,10,2,False,False,True,True,41.55,47.94,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,0.5263,1.0,0.1564,0.6196,0.0,0.0,0.0,1.0,1.0,3368.7,551.6,440.8,147.7,151.3,148.3,144.5,4054.2,3568.0
891f2a6cd23ffff,9,10,5,False,False,True,True,50.73,58.05,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,0.6002,1.0,0.2244,0.7309,0.0,0.7359,0.0,1.0,1.0,2998.8,782.9,502.0,0.0,662.3,22.0,11.2,5206.2,4737.3
891f2a6cd27ffff,9,10,7,False,False,True,True,51.97,59.83,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,0.6197,1.0,0.2684,0.8029,0.0,0.723,0.0,1.0,1.0,2901.3,769.1,541.6,0.0,650.7,0.0,0.0,5503.9,5047.6
891f2a6cd2fffff,9,10,2,False,False,True,True,58.69,64.55,natura_habitat_areas;protected_areas,natura_habitat_areas;protected_areas,natura_habitat_areas;protected_areas,natura_habitat_areas;protected_areas,0.5597,1.0,0.5614,1.0,0.0,1.0,0.1528,1.0,1.0,3201.5,1044.5,805.3,148.8,919.9,182.4,152.8,5471.3,4992.1
891f2a6cd33ffff,9,10,7,False,False,True,True,45.44,47.2,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,0.6371,1.0,0.0,0.1938,0.0,0.4497,0.0,1.0,1.0,2814.7,517.7,206.6,0.0,404.7,0.0,0.0,4942.4,4487.6
891f2a6cd37ffff,9,10,7,False,False,True,True,50.47,58.16,natura_habitat_areas;protected_areas;strand_protection,natura_habitat_areas;protected_areas;strand_protection,natura_habitat_areas;protected_areas;strand_protection,natura_habitat_areas;protected_areas;strand_protection,0.6618,1.0,0.2464,0.7669,0.0,0.4377,0.0,1.0,1.0,2691.0,518.5,521.8,0.0,393.9,0.0,0.0,5241.5,4798.4
891f2a6cd3bffff,9,10,2,False,False,True,True,47.39,53.13,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection,0.574,1.0,0.0917,0.5136,0.0,0.7084,0.0,1.0,1.0,3130.1,778.0,382.5,136.0,637.6,150.1,142.0,4910.0,4430.8
891f2a6cd83ffff,9,10,7,False,False,True,True,42.71,41.05,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,0.6683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2658.4,237.3,158.1,0.0,79.6,340.2,0.0,3857.7,3429.5
891f2a6cd87ffff,9,10,7,False,False,True,True,44.07,42.5,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,0.7168,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2415.9,193.8,113.7,0.0,0.0,405.3,0.0,4159.8,3740.5
891f2a6cd8bffff,9,10,7,False,False,True,True,33.72,29.86,buildings_low;cultural_conservation_values;cultural_preservation;natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;cultural_conservation_values;cultural_preservation;natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,0.6059,0.4827,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2970.5,72.4,51.3,0.0,0.0,57.5,0.0,3819.7,3367.8
891f2a6cd8fffff,9,10,7,False,False,True,True,29.84,24.58,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,0.6534,0.11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2732.9,16.5,40.3,0.0,7.0,135.4,0.0,4118.6,3678.6
891f2a6cd93ffff,9,10,7,False,False,True,True,39.17,39.27,protected_areas,protected_areas,protected_areas,protected_areas,0.6764,0.612,0.0,0.1831,0.0,0.2081,0.0,1.0,1.0,2617.8,91.8,200.7,77.3,187.3,529.3,0.0,3598.5,3181.5
891f2a6cd97ffff,9,10,7,False,False,True,True,46.2,50.11,protected_areas,protected_areas,protected_areas,protected_areas,0.7303,1.0,0.0,0.3031,0.0,0.2183,0.0,1.0,1.0,2348.5,387.9,266.7,0.0,196.5,638.0,0.0,3901.9,3498.0
891f2a6cd9bffff,9,10,7,False,False,True,True,36.39,33.24,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,0.6159,0.6533,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2920.3,98.0,119.3,0.0,0.0,224.5,0.0,3557.2,3118.7
891f2a6cda3ffff,9,10,7,False,False,True,True,31.2,29.33,protected_areas;valuable_cultural_environment,protected_areas;valuable_cultural_environment,protected_areas;valuable_cultural_environment,protected_areas;valuable_cultural_environment,0.7331,0.048,0.0,0.1929,0.0,0.0,0.0,1.0,1.0,2334.6,7.2,206.1,0.0,0.0,365.0,0.0,4721.1,4300.2
891f2a6cda7ffff,9,10,7,False,False,True,True,32.04,26.76,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,0.7624,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2187.9,7.4,14.9,1.0,0.0,497.0,0.0,5024.3,4613.0
891f2a6cdabffff,9,10,7,False,False,True,True,42.74,41.08,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,0.6693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2653.3,252.8,143.7,98.0,151.1,98.5,0.0,4680.0,4238.5
891f2a6cdafffff,9,10,7,False,False,True,True,43.6,48.01,protected_areas;valuable_cultural_environment,protected_areas;valuable_cultural_environment,protected_areas;valuable_cultural_environment,protected_areas;valuable_cultural_environment,0.6999,1.0,0.0,0.3342,0.0,0.0,0.0,1.0,1.0,2500.5,257.8,283.8,0.0,136.3,178.8,0.0,4980.5,4549.3
891f2a6cdb3ffff,9,10,7,False,False,True,True,44.53,42.83,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,0.7602,0.946,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2199.1,141.9,53.6,0.0,0.0,481.0,0.0,4463.1,4054.9
891f2a6cdb7ffff,9,10,7,False,False,True,True,42.01,39.37,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,0.7967,0.6927,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2016.4,103.9,55.3,0.0,0.0,675.9,0.0,4767.8,4373.0
891f2a6cdbbffff,9,10,7,False,False,True,True,29.72,24.18,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,0.6962,0.016,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2518.8,2.4,20.0,0.0,0.0,166.5,0.0,4419.1,3989.4
891f2a6cdc3ffff,9,10,5,False,False,True,True,37.81,35.79,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,0.4931,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3534.7,264.4,161.8,100.5,115.1,89.3,75.2,3493.2,3006.6
891f2a6cdc7ffff,9,10,7,False,False,True,True,39.21,40.41,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,natura_designated_land;natura_habitat_areas;protected_areas;strand_protection;valuable_cultural_environment,0.5432,1.0,0.0,0.1733,0.0,0.0,0.0,1.0,1.0,3284.0,391.2,195.3,0.0,0.0,0.0,0.0,3787.5,3308.4
891f2a6cdd3ffff,9,10,7,False,False,True,True,38.59,36.02,buildings_low;protected_areas;strand_protection,buildings_low;protected_areas;strand_protection,buildings_low;protected_areas;strand_protection,buildings_low;protected_areas;strand_protection,0.5007,0.8573,0.0,0.0,0.0,0.321,0.0,1.0,1.0,3496.3,128.6,11.3,32.6,288.9,44.7,0.0,3226.4,2747.5
891f2a6cdd7ffff,9,10,7,False,False,True,True,39.53,37.64,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,buildings_low;protected_areas;strand_protection;valuable_cultural_environment,0.5547,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3226.3,181.3,4.7,121.9,0.0,99.1,0.0,3522.2,3057.0
891f2a6cddbffff,9,10,2,False,False,True,True,40.34,42.22,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,protected_areas;strand_protection,0.4402,1.0,0.0,0.2224,0.0,0.502,0.0,1.0,1.0,3799.1,407.3,222.3,157.7,451.8,149.5,141.8,3202.6,2713.8
891f2a6e003ffff,9,10,7,False,True,True,False,53.33,62.84,aviation_approach_zones,,aviation_approach_zones,,1.0,1.0,0.0,0.2184,0.2908,0.3344,0.0,0.0,1.0,903.8,217.2,220.1,290.8,301.0,265.0,0.0,0.0,3563.8
891f2a6e007ffff,9,10,7,False,False,True,True,39.69,42.92,aviation_approach_zones;buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,aviation_approach_zones;buildings_low;protected_areas;valuable_cultural_environment,buildings_low;protected_areas;valuable_cultural_environment,0.9935,0.562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1032.3,84.3,29.6,0.0,0.0,420.4,0.0,0.0,3297.4
891f2a6e00bffff,9,10,7,False,False,True,True,47.62,52.56,aviation_approach_zones;buildings_low;protected_areas;strand_protection,buildings_low;protected_areas;strand_protection,aviation_approach_zones;buildings_low;protected_areas;strand_protection,buildings_low;protected_areas;strand_protection,0.9711,1.0,0.0,0.0,0.0,0.3037,0.0,0.0,1.0,1144.5,530.2,49.9,159.1,273.3,0.0,0.0,0.0,3568.7
891f2a6e00fffff,9,10,7,False,False,True,True,47.34,52.26,aviation_approach_zones;buildings_low;protected_areas;strand_protection,buildings_low;protected_areas;strand_protection,aviation_approach_zones;buildings_low;protected_areas;strand_protection,buildings_low;protected_areas;strand_protection,0.9604,1.0,0.0,0.0,0.0,0.3062,0.0,0.0,1.0,1197.9,397.3,152.2,25.1,275.6,101.9,0.0,0.0,3283.9
891f2a6e013ffff,9,10,7,False,False,True,True,47.38,50.32,aviation_approach_zones;buildings_low,buildings_low,aviation_approach_zones;buildings_low,buildings_low,1.0,0.2473,0.0,0.0,0.4783,0.5328,0.0,0.0,1.0,620.8,37.1,40.5,478.3,479.5,388.6,0.0,0.0,3847.6
891f2a6e017ffff,9,10,7,False,False,True,True,45.8,49.74,aviation_approach_zones;buildings_low,buildings_low,aviation_approach_zones;buildings_low,buildings_low,1.0,0.6393,0.0,0.0,0.1937,0.2188,0.0,0.0,1.0,726.7,95.9,50.5,193.7,196.9,575.6,0.0,0.0,3587.5
891f2a6e01bffff,9,10,7,False,False,True,True,55.37,67.62,aviation_approach_zones;strand_protection,strand_protection,aviation_approach_zones;strand_protection,strand_protection,1.0,1.0,0.0197,0.3958,0.2431,0.6403,0.0,0.0,1.0,893.3,350.1,317.7,243.1,576.3,68.9,0.0,0.0,3841.6
891f2a6e023ffff,9,10,7,False,False,True,True,54.5,59.82,aviation_approach_zones;buildings_low,buildings_low,aviation_approach_zones;buildings_low,buildings_low,0.9212,0.8667,0.0,0.0,0.5042,0.5636,0.0,0.0,1.0,1394.2,130.0,65.5,504.2,507.2,445.3,0.0,0.0,2751.6
891f2a6e027ffff,9,10,7,False,False,True,True,49.19,52.05,buildings_low,buildings_low,buildings_low,buildings_low,0.9584,0.1227,0.0,0.0,0.7292,0.6207,0.0,0.0,1.0,1207.8,18.4,18.6,729.2,558.6,605.0,0.0,0.0,2511.9
891f2a6e02bffff,9,10,7,False,False,True,True,54.53,60.31,aviation_approach_zones;buildings_low;strand_protection,buildings_low;strand_protection,aviation_approach_zones;buildings_low;strand_protection,buildings_low;strand_protection,0.9314,1.0,0.0,0.0,0.4557,0.3953,0.0,0.0,1.0,1343.0,444.8,138.6,455.7,355.8,126.5,0.0,0.0,2727.5
891f2a6e02fffff,9,10,7,False,True,True,False,63.47,73.25,aviation_approach_zones,,aviation_approach_zones,,0.9814,1.0,0.0,0.1815,0.7733,0.7026,0.0,0.0,1.0,1093.0,297.9,199.8,773.3,632.3,285.6,0.0,0.0,2460.4
891f2a6e033ffff,9,10,7,False,False,True,True,41.41,44.09,aviation_approach_zones;buildings_low,buildings_low,aviation_approach_zones;buildings_low,buildings_low,0.9514,0.3187,0.0,0.0,0.25,0.2887,0.0,0.0,1.0,1242.8,47.8,60.3,250.0,259.8,611.2,0.0,0.0,3045.6
891f2a6e037ffff,9,10,7,False,False,True,True,56.34,62.01,aviation_approach_zones;buildings_low,buildings_low,aviation_approach_zones;buildings_low,buildings_low,0.9469,0.9013,0.0,0.0,0.5868,0.4772,0.0,0.0,1.0,1265.6,135.2,75.3,586.8,429.5,756.3,0.0,0.0,2812.1
891f2a6e03bffff,9,10,7,False,False,True,True,50.32,55.65,aviation_approach_zones;buildings_low,buildings_low,aviation_approach_zones;buildings_low,buildings_low,0.9324,1.0,0.0,0.0,0.2323,0.3124,0.0,0.0,1.0,1337.9,264.8,36.2,232.3,281.2,305.8,0.0,0.0,3010.4
891f2a6e047ffff,9,10,4,False,False,True,True,46.18,53.29,aviation_approach_zones;protected_areas;strand_protection,protected_areas;strand_protection,aviation_approach_zones;protected_areas;strand_protection,protected_areas;strand_protection,0.9166,1.0,0.0,0.1358,0.0,0.2936,0.0,0.028,1.0,1416.9,843.2,174.7,56.1,264.2,56.1,56.1,56.1,3602.1
891f2a6e053ffff,9,10,3,False,False,True,True,57.87,67.55,aviation_approach_zones;strand_protection,strand_protection,aviation_approach_zones;strand_protection,strand_protection,0.9354,1.0,0.0,0.2405,0.3879,0.8972,0.0,0.0489,1.0,1322.9,796.3,232.3,387.9,807.5,99.1,100.4,97.7,4162.8
891f2a6e057ffff,9,10,7,False,False,True,True,49.37,58.72,aviation_approach_zones;protected_areas;strand_protection,protected_areas;strand_protection,aviation_approach_zones;protected_areas;strand_protection,protected_areas;strand_protection,0.9621,1.0,0.0,0.2455,0.0,0.5543,0.0,0.0,1.0,1189.5,663.1,235.0,84.0,498.9,0.0,0.0,0.0,3862.3
891f2a6e063ffff,9,10,6,False,False,True,True,42.45,53.89,aviation_approach_zones;protected_areas;strand_protection;valuable_cultural_environment,protected_areas;strand_protection;valuable_cultural_environment,aviation_approach_zones;protected_areas;strand_protection;valuable_cultural_environment,protected_areas;strand_protection;valuable_cultural_environment,0.8635,1.0,0.0148,0.3878,0.0,0.0,0.0,0.0008,1.0,1682.5,890.7,313.3,6.8,18.8,6.2,14.5,1.7,3041.5
